Language,subj,edad,género,lugar de grabación,grabación,fecha,age,task,prompt,response_num,response,correct,spanish,adjacency,dist,correct_switch
Shipibo,sh_21,9,masculino,c.c.n.n. (bahuanisho),7,03/08/2017,9.5,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_21,9,masculino,c.c.n.n. (bahuanisho),7,03/08/2017,9.5,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_21,9,masculino,c.c.n.n. (bahuanisho),7,03/08/2017,9.5,Comprehension,Barin Poi,1,320,1,Mierda sol,,,
Shipibo,sh_22,7,femenino,c.c.n.n. (bahuanisho),8,03/08/2017,7.8,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_22,7,femenino,c.c.n.n. (bahuanisho),8,03/08/2017,7.8,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_22,7,femenino,c.c.n.n. (bahuanisho),8,03/08/2017,7.8,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_22,7,femenino,c.c.n.n. (bahuanisho),8,03/08/2017,7.8,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_22,7,femenino,c.c.n.n. (bahuanisho),8,03/08/2017,7.8,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_22,7,femenino,c.c.n.n. (bahuanisho),8,03/08/2017,7.8,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_22,7,femenino,c.c.n.n. (bahuanisho),8,03/08/2017,7.8,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_22,7,femenino,c.c.n.n. (bahuanisho),8,03/08/2017,7.8,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_22,7,femenino,c.c.n.n. (bahuanisho),8,03/08/2017,7.8,Comprehension,Barin Poi,1,320,1,Mierda sol,,,
Shipibo,sh_23,8,femenino,c.c.n.n. (bahuanisho),9,03/08/2017,8.1,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_23,8,femenino,c.c.n.n. (bahuanisho),9,03/08/2017,8.1,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_23,8,femenino,c.c.n.n. (bahuanisho),9,03/08/2017,8.1,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_23,8,femenino,c.c.n.n. (bahuanisho),9,03/08/2017,8.1,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_23,8,femenino,c.c.n.n. (bahuanisho),9,03/08/2017,8.1,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_23,8,femenino,c.c.n.n. (bahuanisho),9,03/08/2017,8.1,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_23,8,femenino,c.c.n.n. (bahuanisho),9,03/08/2017,8.1,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_23,8,femenino,c.c.n.n. (bahuanisho),9,03/08/2017,8.1,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_23,8,femenino,c.c.n.n. (bahuanisho),9,03/08/2017,8.1,Comprehension,Barin Poi,1,320,1,Mierda sol,,,
Shipibo,sh_24,7,femenino,c.c.n.n. (bahuanisho),10,03/08/2017,7.7,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_24,7,femenino,c.c.n.n. (bahuanisho),10,03/08/2017,7.7,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_24,7,femenino,c.c.n.n. (bahuanisho),10,03/08/2017,7.7,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_24,7,femenino,c.c.n.n. (bahuanisho),10,03/08/2017,7.7,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_24,7,femenino,c.c.n.n. (bahuanisho),10,03/08/2017,7.7,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_24,7,femenino,c.c.n.n. (bahuanisho),10,03/08/2017,7.7,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_24,7,femenino,c.c.n.n. (bahuanisho),10,03/08/2017,7.7,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_24,7,femenino,c.c.n.n. (bahuanisho),10,03/08/2017,7.7,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_24,7,femenino,c.c.n.n. (bahuanisho),10,03/08/2017,7.7,Comprehension,Barin Poi,1,320,1,Mierda sol,,,
Shipibo,sh_25,9,femenino,c.c.n.n. (bahuanisho),11,03/08/2017,9.7,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_25,9,femenino,c.c.n.n. (bahuanisho),11,03/08/2017,9.7,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_25,9,femenino,c.c.n.n. (bahuanisho),11,03/08/2017,9.7,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_25,9,femenino,c.c.n.n. (bahuanisho),11,03/08/2017,9.7,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_25,9,femenino,c.c.n.n. (bahuanisho),11,03/08/2017,9.7,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_25,9,femenino,c.c.n.n. (bahuanisho),11,03/08/2017,9.7,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_25,9,femenino,c.c.n.n. (bahuanisho),11,03/08/2017,9.7,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_25,9,femenino,c.c.n.n. (bahuanisho),11,03/08/2017,9.7,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_25,9,femenino,c.c.n.n. (bahuanisho),11,03/08/2017,9.7,Comprehension,Barin Poi,1,1,0,Mierda sol,0,98.427042015901307,
Shipibo,sh_26,8,femenino,c.c.n.n. (bahuanisho),12,03/08/2017,8.5,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_26,8,femenino,c.c.n.n. (bahuanisho),12,03/08/2017,8.5,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_26,8,femenino,c.c.n.n. (bahuanisho),12,03/08/2017,8.5,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_26,8,femenino,c.c.n.n. (bahuanisho),12,03/08/2017,8.5,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_26,8,femenino,c.c.n.n. (bahuanisho),12,03/08/2017,8.5,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_26,8,femenino,c.c.n.n. (bahuanisho),12,03/08/2017,8.5,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_26,8,femenino,c.c.n.n. (bahuanisho),12,03/08/2017,8.5,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_26,8,femenino,c.c.n.n. (bahuanisho),12,03/08/2017,8.5,Comprehension,Ami/Poa,1,312,0,Morado,,,
Shipibo,sh_26,8,femenino,c.c.n.n. (bahuanisho),12,03/08/2017,8.5,Comprehension,Barin Poi,1,320,1,Mierda sol,,,
Shipibo,sh_27,5,femenino,c.c.n.n. (bahuanisho),13,03/08/2017,5.4,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_27,5,femenino,c.c.n.n. (bahuanisho),13,03/08/2017,5.4,Comprehension,Yankon,1,325,1,,,,
Shipibo,sh_27,5,femenino,c.c.n.n. (bahuanisho),13,03/08/2017,5.4,Comprehension,Joshin,1,297,0,Rojo,1,93.1910736068643,
Shipibo,sh_27,5,femenino,c.c.n.n. (bahuanisho),13,03/08/2017,5.4,Comprehension,Pei/Xo,1,245,0,Verde,0,113.85965396047891,
Shipibo,sh_27,5,femenino,c.c.n.n. (bahuanisho),13,03/08/2017,5.4,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_27,5,femenino,c.c.n.n. (bahuanisho),13,03/08/2017,5.4,Comprehension,Nai,1,274,0,Celeste,0,49.223397891653114,
Shipibo,sh_27,5,femenino,c.c.n.n. (bahuanisho),13,03/08/2017,5.4,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_27,5,femenino,c.c.n.n. (bahuanisho),13,03/08/2017,5.4,Comprehension,Ami/Poa,1,297,0,Morado,,,
Shipibo,sh_27,5,femenino,c.c.n.n. (bahuanisho),13,03/08/2017,5.4,Comprehension,Barin Poi,1,320,1,Mierda sol,,,
Shipibo,sh_28,5,femenino,c.c.n.n. (bahuanisho),14,03/08/2017,5.5,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_28,5,femenino,c.c.n.n. (bahuanisho),14,03/08/2017,5.5,Comprehension,Yankon,1,1,1,,,,
Shipibo,sh_28,5,femenino,c.c.n.n. (bahuanisho),14,03/08/2017,5.5,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_28,5,femenino,c.c.n.n. (bahuanisho),14,03/08/2017,5.5,Comprehension,Pei/Xo,1,320,0,Verde,0,62.08941536204057,
Shipibo,sh_28,5,femenino,c.c.n.n. (bahuanisho),14,03/08/2017,5.5,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_28,5,femenino,c.c.n.n. (bahuanisho),14,03/08/2017,5.5,Comprehension,Nai,1,274,0,Celeste,0,49.223397891653114,
Shipibo,sh_28,5,femenino,c.c.n.n. (bahuanisho),14,03/08/2017,5.5,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_28,5,femenino,c.c.n.n. (bahuanisho),14,03/08/2017,5.5,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_28,5,femenino,c.c.n.n. (bahuanisho),14,03/08/2017,5.5,Comprehension,Barin Poi,1,234,0,Mierda sol,0,62.08941536204057,
Shipibo,sh_28,5,femenino,c.c.n.n. (bahuanisho),14,03/08/2017,5.5,Comprehension,Barin Poi,1,234,0,Mierda sol,0,62.08941536204057,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Pei/Xo,1,320,0,Verde,0,62.08941536204057,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Nai,1,325,0,Celeste,0,58.349317905182055,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Nai,1,325,0,Celeste,0,58.349317905182055,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Ami/Poa,1,1,0,Morado,,,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Barin Poi,1,234,0,Mierda sol,0,62.08941536204057,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Barin Poi,1,234,0,Mierda sol,0,62.08941536204057,
Shipibo,sh_30,7 or 8,femenino,c.c.n.n. (bahuanisho),16,03/08/2017,8,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_30,7 or 8,femenino,c.c.n.n. (bahuanisho),16,03/08/2017,8,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_30,7 or 8,femenino,c.c.n.n. (bahuanisho),16,03/08/2017,8,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_30,7 or 8,femenino,c.c.n.n. (bahuanisho),16,03/08/2017,8,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_30,7 or 8,femenino,c.c.n.n. (bahuanisho),16,03/08/2017,8,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_30,7 or 8,femenino,c.c.n.n. (bahuanisho),16,03/08/2017,8,Comprehension,Nai,1,320,0,Celeste,0,98.427042015901307,
Shipibo,sh_30,7 or 8,femenino,c.c.n.n. (bahuanisho),16,03/08/2017,8,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_30,7 or 8,femenino,c.c.n.n. (bahuanisho),16,03/08/2017,8,Comprehension,Ami/Poa,1,312,0,Morado,,,
Shipibo,sh_30,7 or 8,femenino,c.c.n.n. (bahuanisho),16,03/08/2017,8,Comprehension,Barin Poi,1,1,0,Mierda sol,0,98.427042015901307,
Shipibo,sh_31,8,femenino,c.c.n.n. (bahuanisho),17,03/08/2017,7.9,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_31,8,femenino,c.c.n.n. (bahuanisho),17,03/08/2017,7.9,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_31,8,femenino,c.c.n.n. (bahuanisho),17,03/08/2017,7.9,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_31,8,femenino,c.c.n.n. (bahuanisho),17,03/08/2017,7.9,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_31,8,femenino,c.c.n.n. (bahuanisho),17,03/08/2017,7.9,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_31,8,femenino,c.c.n.n. (bahuanisho),17,03/08/2017,7.9,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_31,8,femenino,c.c.n.n. (bahuanisho),17,03/08/2017,7.9,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_31,8,femenino,c.c.n.n. (bahuanisho),17,03/08/2017,7.9,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_31,8,femenino,c.c.n.n. (bahuanisho),17,03/08/2017,7.9,Comprehension,Barin Poi,1,234,0,Mierda sol,0,62.08941536204057,
Shipibo,sh_31,8,femenino,c.c.n.n. (bahuanisho),17,03/08/2017,7.9,Comprehension,Barin Poi,1,234,0,Mierda sol,0,62.08941536204057,
Shipibo,sh_32,8,femenino,c.c.n.n. (bahuanisho),18,03/08/2017,8,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_32,8,femenino,c.c.n.n. (bahuanisho),18,03/08/2017,8,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_32,8,femenino,c.c.n.n. (bahuanisho),18,03/08/2017,8,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_32,8,femenino,c.c.n.n. (bahuanisho),18,03/08/2017,8,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_32,8,femenino,c.c.n.n. (bahuanisho),18,03/08/2017,8,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_32,8,femenino,c.c.n.n. (bahuanisho),18,03/08/2017,8,Comprehension,Nai,1,274,0,Celeste,0,49.223397891653114,
Shipibo,sh_32,8,femenino,c.c.n.n. (bahuanisho),18,03/08/2017,8,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_32,8,femenino,c.c.n.n. (bahuanisho),18,03/08/2017,8,Comprehension,Ami/Poa,1,320,0,Morado,,,
Shipibo,sh_32,8,femenino,c.c.n.n. (bahuanisho),18,03/08/2017,8,Comprehension,Barin Poi,1,274,0,Mierda sol,0,71.46716518793788,
Shipibo,sh_33,11,masculino,c.c.n.n. (bahuanisho),19,03/08/2017,11.1,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_33,11,masculino,c.c.n.n. (bahuanisho),19,03/08/2017,11.1,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_33,11,masculino,c.c.n.n. (bahuanisho),19,03/08/2017,11.1,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_33,11,masculino,c.c.n.n. (bahuanisho),19,03/08/2017,11.1,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_33,11,masculino,c.c.n.n. (bahuanisho),19,03/08/2017,11.1,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_33,11,masculino,c.c.n.n. (bahuanisho),19,03/08/2017,11.1,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_33,11,masculino,c.c.n.n. (bahuanisho),19,03/08/2017,11.1,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_33,11,masculino,c.c.n.n. (bahuanisho),19,03/08/2017,11.1,Comprehension,Ami/Poa,1,312,0,Morado,,,
Shipibo,sh_33,11,masculino,c.c.n.n. (bahuanisho),19,03/08/2017,11.1,Comprehension,Barin Poi,1,234,0,Mierda sol,0,62.08941536204057,
Shipibo,sh_33,11,masculino,c.c.n.n. (bahuanisho),19,03/08/2017,11.1,Comprehension,Barin Poi,1,234,0,Mierda sol,0,62.08941536204057,
Shipibo,sh_34,11,femenino,c.c.n.n. (bahuanisho),20,03/08/2017,11,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_34,11,femenino,c.c.n.n. (bahuanisho),20,03/08/2017,11,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_34,11,femenino,c.c.n.n. (bahuanisho),20,03/08/2017,11,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_34,11,femenino,c.c.n.n. (bahuanisho),20,03/08/2017,11,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_34,11,femenino,c.c.n.n. (bahuanisho),20,03/08/2017,11,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_34,11,femenino,c.c.n.n. (bahuanisho),20,03/08/2017,11,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_34,11,femenino,c.c.n.n. (bahuanisho),20,03/08/2017,11,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_34,11,femenino,c.c.n.n. (bahuanisho),20,03/08/2017,11,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_34,11,femenino,c.c.n.n. (bahuanisho),20,03/08/2017,11,Comprehension,Barin Poi,1,312,0,Mierda sol,1,67.19189385632764,
Shipibo,sh_35,7,femenino,c.c.n.n. (bahuanisho),21,03/08/2017,7.5,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_35,7,femenino,c.c.n.n. (bahuanisho),21,03/08/2017,7.5,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_35,7,femenino,c.c.n.n. (bahuanisho),21,03/08/2017,7.5,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_35,7,femenino,c.c.n.n. (bahuanisho),21,03/08/2017,7.5,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_35,7,femenino,c.c.n.n. (bahuanisho),21,03/08/2017,7.5,Comprehension,Panshin,1,320,0,Amarillo,0,61.75681419892059,
Shipibo,sh_35,7,femenino,c.c.n.n. (bahuanisho),21,03/08/2017,7.5,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_35,7,femenino,c.c.n.n. (bahuanisho),21,03/08/2017,7.5,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_35,7,femenino,c.c.n.n. (bahuanisho),21,03/08/2017,7.5,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_35,7,femenino,c.c.n.n. (bahuanisho),21,03/08/2017,7.5,Comprehension,Barin Poi,1,297,0,Mierda sol,0,61.75681419892059,
Shipibo,sh_36,8,masculino,c.c.n.n. (bahuanisho),22,03/08/2017,8.7,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_36,8,masculino,c.c.n.n. (bahuanisho),22,03/08/2017,8.7,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_36,8,masculino,c.c.n.n. (bahuanisho),22,03/08/2017,8.7,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_36,8,masculino,c.c.n.n. (bahuanisho),22,03/08/2017,8.7,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_36,8,masculino,c.c.n.n. (bahuanisho),22,03/08/2017,8.7,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_36,8,masculino,c.c.n.n. (bahuanisho),22,03/08/2017,8.7,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_36,8,masculino,c.c.n.n. (bahuanisho),22,03/08/2017,8.7,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_36,8,masculino,c.c.n.n. (bahuanisho),22,03/08/2017,8.7,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_36,8,masculino,c.c.n.n. (bahuanisho),22,03/08/2017,8.7,Comprehension,Barin Poi,1,320,1,Mierda sol,,,
Shipibo,sh_37,9,femenino,c.c.n.n. (bahuanisho),23,03/08/2017,9.7,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_37,9,femenino,c.c.n.n. (bahuanisho),23,03/08/2017,9.7,Comprehension,Yankon,1,1,1,,,,
Shipibo,sh_37,9,femenino,c.c.n.n. (bahuanisho),23,03/08/2017,9.7,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_37,9,femenino,c.c.n.n. (bahuanisho),23,03/08/2017,9.7,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_37,9,femenino,c.c.n.n. (bahuanisho),23,03/08/2017,9.7,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_37,9,femenino,c.c.n.n. (bahuanisho),23,03/08/2017,9.7,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_37,9,femenino,c.c.n.n. (bahuanisho),23,03/08/2017,9.7,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_37,9,femenino,c.c.n.n. (bahuanisho),23,03/08/2017,9.7,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_37,9,femenino,c.c.n.n. (bahuanisho),23,03/08/2017,9.7,Comprehension,Barin Poi,1,320,1,Mierda sol,,,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Yankon,1,320,1,,,,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Pei/Xo,1,312,0,Verde,0,59.60879549194061,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Panshin,1,320,0,Amarillo,0,61.75681419892059,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Nai,1,234,0,Celeste,0,75.71344992800157,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Nai,1,234,0,Celeste,0,75.71344992800157,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Barin Poi,1,234,0,Mierda sol,0,62.08941536204057,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Barin Poi,1,234,0,Mierda sol,0,62.08941536204057,
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Comprehension,Barin Poi,1,320,1,Mierda sol,,,
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Comprehension,Yankon,1,325,1,,,,
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Comprehension,Panshin,1,320,0,Amarillo,0,61.75681419892059,
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Comprehension,Ami/Poa,1,312,0,Morado,,,
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Comprehension,Barin Poi,1,297,0,Mierda sol,0,61.75681419892059,
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Comprehension,Wiso,1,312,1,Negro,,,
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Comprehension,Yankon,1,234,1,,,,
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Comprehension,Joshin,1,245,1,Rojo,,,
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Comprehension,Pei/Xo,1,234,1,Verde,0,0,
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Comprehension,Panshin,1,297,1,Amarillo,,,
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Comprehension,Nai,1,1,1,Celeste,,,
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Comprehension,Joxo,1,274,1,Blanco,,,
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Comprehension,Ami/Poa,1,325,1,Morado,,,
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Comprehension,Barin Poi,1,234,0,Mierda sol,0,62.08941536204057,
